country	n_forms	at	t_at	capital_exp	revenue_total	income	va	rd	wages	emp	year	n_pars	fdi	fdi_income	n_groups	profit_return	net_interest	income_equity	capital_gains	txt	income_equity1	income_equity2	_	us_related_sales	us_unrelated_sales	for1_relates_sales	for1_unrelates_sales	for2_relates_sales	for2_unrelates_sales	iso
Lebanon	6.0	745.0									2007																			LBN
Lebanon	5.0	667.0							30.0	1.1	2008																			LBN
Lebanon	4.0	837.0	27.0	1.0	282.0	16.0	27.0	0.0	25.0	0.6	2009		150.0	15.0	4.0															LBN
Lebanon	4.0	956.0	26.0	1.0	285.0	45.0	60.0	0.0	25.0	0.6	2010																			LBN
Lebanon	5.0	999.0	26.0	2.0	235.0	29.0	56.0	0.0	25.0		2011																			LBN
Lebanon	6.0	1150.0	34.0	2.0		40.0	54.0	0.0	33.0	0.7	2012																			LBN
Lebanon	5.0	1232.0	32.0	1.0		26.0	24.0	0.0	29.0	0.7	2013																			LBN
Lebanon	5.0	1255.0	30.0	1.0		34.0	27.0	0.0		0.8	2014		311.0	22.0	5.0															LBN
Lebanon	6.0	1242.0	28.0	1.0	258.0		82.0			0.8	2015																			LBN
Lebanon	6.0	1208.0	28.0	1.0	244.0		57.0			0.8	2016																			LBN
Lebanon	6.0	1305.0	27.0	1.0	247.0	41.0	58.0			0.8	2017																			LBN
Lebanon	6.0	1258.0	28.0	1.0	242.0					0.7	2018																			LBN
Lebanon	12.0	1530.0	29.0			47.0			41.0	1.1	2019	26.0																		LBN
Lebanon	12.0	1539.0	31.0			3.0			41.0	1.1	2020																			LBN
Lebanon	12.0	1610.0	27.0			14.0			43.0	1.0	2021																			LBN
Lesotho	1.0								0.0	0.0	2004		0.0	0.0																LSO
Lesotho	1.0										2005																			LSO
Lesotho	2.0								1.0	0.3	2006																			LSO
Lesotho	2.0										2007																			LSO
Lesotho	2.0										2008																			LSO
Lesotho	0.0	6.0	1.0		4.0		1.0	0.0	1.0		2009		1.0		0.0															LSO
Lesotho	0.0	6.0	1.0		4.0		1.0	0.0	1.0		2010																			LSO
Lesotho	0.0	6.0	1.0		4.0		1.0	0.0	1.0		2011																			LSO
Lesotho	0.0	6.0	1.0		4.0		1.0	0.0	1.0		2012																			LSO
Lesotho	0.0	6.0	1.0		4.0		1.0	0.0	1.0		2013																			LSO
Lesotho	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	2014			0.0	0.0															LSO
Lesotho	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	2015																			LSO
Lesotho	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	2016																			LSO
Lesotho	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	2017																			LSO
Lesotho	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	2018																			LSO
Lesotho	0.0			0.0				0.0	0.0	0.0	2019	2.0																		LSO
Lesotho	0.0			0.0				0.0	0.0	0.0	2020																			LSO
Lesotho	0.0			0.0				0.0	0.0	0.0	2021																			LSO
Liberia	31.0	3327.0	881.0		2848.0	364.0			119.0	8.7	2004		468.0	170.0	17.0															LBR
Liberia	26.0	2337.0			2841.0	190.0			113.0	8.4	2005																			LBR
Liberia	25.0								124.0	8.9	2006																			LBR
Liberia	24.0								130.0	9.7	2007																			LBR
Liberia	11.0								127.0	9.8	2008																			LBR
Liberia	8.0	1630.0	357.0	45.0	1370.0	-83.0	140.0	0.0	195.0	9.4	2009			32.0	7.0															LBR
Liberia	12.0	1902.0	425.0	50.0	1534.0	-77.0	138.0	0.0	141.0	9.4	2010																			LBR
Liberia	14.0	2276.0	488.0	77.0	1602.0	-185.0	84.0	0.0	176.0	10.2	2011																			LBR
Liberia	15.0	2537.0	670.0	84.0	1643.0	-123.0	191.0	0.0	191.0	11.0	2012																			LBR
Liberia	15.0	2677.0	890.0	350.0	1414.0	-278.0	94.0	0.0	187.0	10.5	2013																			LBR
Liberia	15.0	1985.0	808.0	158.0	1074.0	-213.0	11.0	0.0			2014		462.0	-105.0	11.0															LBR
Liberia	14.0	1761.0	665.0	156.0	1061.0	-215.0	41.0	0.0			2015																			LBR
Liberia	12.0	1586.0	428.0	32.0		-127.0	91.0	0.0			2016																			LBR
Liberia	12.0	1672.0	432.0	54.0		-146.0	71.0	0.0			2017																			LBR
Liberia	12.0	1698.0	430.0	35.0		-150.0	71.0	0.0			2018																			LBR
Liberia	12.0	1712.0	424.0	36.0		-119.0	76.0	0.0			2019	12.0																		LBR
Liberia	8.0	1294.0				-98.0	61.0	0.0		6.8	2020																			LBR
Liberia	8.0	1664.0				82.0	251.0	0.0		6.9	2021																			LBR
Libya	4.0				44.0	-11.0			13.0	0.6	2004		18.0	-17.0	6.0															LBY
Libya	5.0								17.0	0.6	2005																			LBY
Libya	6.0	3961.0							20.0	0.7	2006																			LBY
Libya	6.0	3150.0			3222.0	90.0			32.0	0.9	2007																			LBY
Libya	11.0	4824.0			4945.0	215.0			53.0	1.0	2008																			LBY
Libya	11.0	6865.0	3262.0	450.0	3456.0	-501.0	2871.0	0.0	41.0	0.6	2009		2470.0	-181.0	7.0															LBY
Libya	11.0	6549.0	3021.0	272.0	4310.0	-345.0	3593.0			0.7	2010																			LBY
Libya	11.0	5473.0	3007.0	134.0	736.0		-41.0			0.5	2011																			LBY
Libya	11.0	6218.0	2940.0	153.0	4522.0	17.0	4087.0			0.6	2012																			LBY
Libya	11.0	6137.0	2951.0		3294.0	-280.0	2683.0		56.0	0.7	2013																			LBY
Libya	13.0	6227.0	2989.0	149.0	829.0		200.0		62.0	0.7	2014		2181.0	-71.0	8.0															LBY
Libya	11.0	4148.0		62.0	102.0	-1141.0	-387.0		20.0	0.1	2015																			LBY
Libya	9.0	3606.0	2078.0		77.0	-572.0	-388.0		19.0	0.1	2016																			LBY
Libya	8.0	3375.0	2056.0		964.0	-262.0	85.0		16.0	0.1	2017																			LBY
Libya	8.0	3092.0	1985.0	80.0	1009.0	-247.0	524.0		14.0	0.1	2018																			LBY
Libya	8.0	1724.0	1150.0	74.0		7.0		0.0	9.0	0.1	2019	11.0																		LBY
Libya	8.0	1583.0	1159.0	64.0	271.0	-84.0	123.0	0.0	6.0	0.1	2020																			LBY
Libya	8.0	2217.0	1146.0	75.0		-6.0			8.0	0.1	2021																			LBY
Liechtenstein	6.0	1153.0	2.0		341.0	2.0			12.0	0.2	2004		342.0	44.0	8.0															LIE
Liechtenstein	6.0	1308.0							25.0	0.3	2005																			LIE
Liechtenstein	5.0	606.0							18.0	0.2	2006																			LIE
Liechtenstein	5.0	520.0			52.0	7.0			1.0		2007																			LIE
Liechtenstein	5.0	538.0							1.0		2008																			LIE
Liechtenstein	6.0					-13.0	-8.0	0.0			2009			-13.0	5.0															LIE
Liechtenstein	6.0					-18.0	-3.0	0.0			2010																			LIE
Liechtenstein	6.0						-5.0	0.0			2011																			LIE
Liechtenstein	6.0	579.0			9.0		-7.0	0.0			2012																			LIE
Liechtenstein	6.0	539.0				-4.0	-2.0	0.0			2013																			LIE
Liechtenstein	9.0	953.0	4.0			100.0		0.0			2014		359.0	53.0	9.0															LIE
Liechtenstein	9.0	865.0		1.0				0.0		0.3	2015																			LIE
Liechtenstein	10.0	1186.0		1.0				0.0		0.4	2016																			LIE
Liechtenstein	11.0	1607.0	10.0		257.0	72.0	108.0	0.0		0.3	2017																			LIE
Liechtenstein	10.0	1696.0	10.0			-15.0	10.0	0.0		0.3	2018																			LIE
Liechtenstein	12.0	1544.0	9.0					0.0		0.2	2019	11.0																		LIE
Liechtenstein	12.0	1521.0	9.0			-6.0	6.0	0.0		0.2	2020																			LIE
Liechtenstein	11.0	1518.0	10.0			-1.0	21.0	0.0		0.2	2021																			LIE
Lithuania	4.0								31.0	1.3	2004			1.0	8.0															LTU
Lithuania	4.0								30.0	1.7	2005																			LTU
Lithuania	5.0								36.0	1.7	2006																			LTU
Lithuania	5.0	313.0			300.0	26.0			40.0	1.6	2007																			LTU
Lithuania	5.0	271.0			348.0	33.0			47.0	1.6	2008																			LTU
Lithuania	3.0	356.0	141.0	5.0	296.0	24.0		3.0	53.0	1.8	2009				2.0															LTU
Lithuania	3.0	351.0	128.0		315.0	25.0		3.0	52.0	1.8	2010																			LTU
Lithuania	3.0	366.0	129.0		353.0	28.0		3.0	52.0	1.8	2011																			LTU
Lithuania	3.0	297.0	123.0		261.0	27.0			47.0	1.7	2012																			LTU
Lithuania	3.0	225.0	103.0	9.0	254.0	30.0		3.0	48.0	1.7	2013																			LTU
Lithuania	8.0	447.0	147.0	6.0	315.0		233.0	4.0	48.0	1.8	2014		158.0	6.0	7.0															LTU
Lithuania	8.0	697.0	197.0	18.0	494.0		340.0		59.0	2.1	2015																			LTU
Lithuania	10.0	741.0	190.0	16.0	477.0	72.0	312.0		58.0	2.2	2016																			LTU
Lithuania	11.0	728.0	235.0	35.0	468.0	-14.0	258.0		102.0	4.1	2017																			LTU
Lithuania	13.0	921.0	331.0	30.0	555.0	30.0	336.0	8.0	122.0	4.1	2018																			LTU
Lithuania	17.0	1363.0	441.0	47.0	627.0	-27.0	409.0	4.0	168.0	5.0	2019	35.0																		LTU
Lithuania	18.0	1413.0	560.0	119.0	687.0	-60.0	402.0	2.0	159.0	4.9	2020																			LTU
Lithuania	18.0	1567.0	620.0	108.0	720.0	-56.0	437.0	2.0	171.0	4.8	2021																			LTU
Luxembourg	234.0	542956.0	6586.0		15801.0	42917.0			763.0	12.2	2004		82274.0	8528.0	161.0	-1241.0	905.0	40359.0	99.0	86.0			12409.0							LUX
Luxembourg	270.0	603556.0			16106.0	63263.0					2005					-785.0	20.0	62550.0	1262.0	537.0										LUX
Luxembourg	299.0	756680.0			14596.0	56918.0			958.0	14.2	2006					-2168.0	1962.0	64492.0	-4902.0	572.0										LUX
Luxembourg	338.0	807314.0			15621.0	60811.0			1025.0	13.4	2007					-1170.0	2384.0	62120.0	122.0	496.0										LUX
Luxembourg	387.0	944914.0			18806.0	86085.0			1059.0	14.3	2008					-3067.0	2133.0	90055.0	43.0	382.0										LUX
Luxembourg	505.0	1166277.0	1169.0	245.0	28436.0	66745.0	6917.0		1341.0	15.7	2009		201100.0	11401.0	213.0	8206.0	-3554.0	60467.0	-203.0	1406.0			28436.0							LUX
Luxembourg	565.0	1237307.0	1414.0	276.0	26837.0	95084.0	3120.0		1389.0	16.5	2010					1830.0	-946.0	95190.0	74.0	2010.0				822.0	231.0	855.0	5238.0	10460.0	3396.0	LUX
Luxembourg	636.0	1449593.0	5372.0	275.0	33556.0	77336.0	3173.0		1216.0	13.6	2011					3929.0	-3167.0	78290.0	-3937.0	946.0				836.0	194.0	500.0	6157.0	14603.0	4221.0	LUX
Luxembourg	701.0	1690470.0	1658.0	352.0	38228.0	95184.0	3314.0	302.0	1225.0	13.9	2012					3759.0	-3077.0	90076.0	2372.0	1023.0				2146.0	901.0	2245.0	8237.0	12477.0	3561.0	LUX
Luxembourg	747.0	1915632.0	2696.0	519.0	43055.0	112671.0	7036.0		1788.0	14.7	2013					5169.0	-1499.0	101700.0	6218.0	416.0				2513.0	1101.0	2890.0	10728.0	11848.0	3456.0	LUX
Luxembourg	1212.0	2126665.0	7789.0	1529.0	65027.0	124432.0	4153.0	237.0	1811.0	23.6	2014		516959.0	35523.0	457.0	7118.0	-6416.0	113721.0	4244.0	795.0			65027.0	6819.0	4375.0	899.0	20982.0	13532.0	6027.0	LUX
Luxembourg	1309.0	2312495.0	11672.0	1452.0	67847.0	101514.0	9982.0	147.0	1600.0	22.3	2015					9567.0	-3223.0	96248.0	-3398.0	902.0				8291.0	4396.0	1639.0	19307.0	13502.0	5914.0	LUX
Luxembourg	1302.0	2372452.0	14112.0	1592.0	72539.0	100704.0	4101.0	177.0	1881.0	25.0	2016					224.0	-233.0	103175.0	-1186.0	1508.0				8663.0	5087.0	1543.0	21589.0	10987.0	11184.0	LUX
Luxembourg	1285.0	2554288.0	18191.0	2661.0	78211.0	116655.0	8757.0	183.0	1921.0	26.2	2017					8851.0	-4614.0	105999.0	3540.0	1735.0				7657.0	5484.0	1817.0	24128.0	12902.0	13251.0	LUX
Luxembourg	1299.0	2805688.0	15775.0	1861.0	79006.0	148501.0	-2096.0	87.0	1879.0	28.6	2018					-2716.0	-4335.0	160258.0	-7408.0	1633.0				7551.0	5038.0	2065.0	26827.0	10718.0	11791.0	LUX
Luxembourg	1354.0	2812269.0	13252.0	1830.0	76574.0	125854.0	-7447.0	62.0	1757.0	24.0	2019	521.0				-2324.0	-9627.0	136255.0	-6140.0	1936.0	132940.0	3315.0		6800.0	4008.0	1794.0	27123.0	8317.0	11707.0	LUX
Luxembourg	1316.0	2618396.0	12223.0	2464.0	75591.0	117538.0	2185.0	80.0	2353.0	31.1	2020					3726.0	-6996.0	119973.0	-3642.0	2519.0				2446.0	1653.0			4892.0	13084.0	LUX
Luxembourg	1326.0	2430912.0	12363.0	2403.0	87067.0	71109.0	7048.0	121.0	2293.0	28.6	2021					8107.0	-7506.0	88615.0	-21856.0	3758.0				2048.0	1389.0			5198.0	13650.0	LUX
Macau	4.0								5.0	0.3	2004				8.0															MAC
Macau	4.0								6.0	0.3	2005																			MAC
Macau	5.0	4678.0			1861.0	460.0					2006																			MAC
Macau	8.0										2007																			MAC
Macau	8.0								928.0	33.2	2008																			MAC
Macau	9.0	14477.0	7202.0		7120.0	528.0	3818.0	2.0		26.8	2009				9.0															MAC
Macau	9.0	13657.0	7130.0		8527.0	1357.0		2.0		25.5	2010																			MAC
Macau	10.0	21864.0	8474.0		13007.0	2494.0		0.0	1016.0	37.0	2011																			MAC
Macau	10.0	22641.0	9012.0		14151.0	2400.0	10571.0	0.0	1280.0	42.7	2012																			MAC
Macau	11.0	23846.0	9502.0	1043.0	17637.0	3588.0	13555.0	0.0	1474.0	43.5	2013																			MAC
Macau	17.0	24444.0	10344.0	1447.0	18270.0	4024.0	14115.0	0.0	1670.0	43.6	2014				16.0															MAC
Macau	19.0	25301.0	12638.0	3550.0	13941.0	1548.0	10581.0	0.0	1662.0	40.7	2015																			MAC
Macau	18.0	26681.0	16463.0	3122.0	13646.0	1968.0	9790.0	4.0	1889.0	46.5	2016																			MAC
Macau	19.0	26648.0	17010.0	2357.0	15010.0	2407.0	10695.0	5.0	1992.0	51.6	2017																			MAC
Macau	20.0	27885.0		1387.0	19424.0		13650.0	3.0	2323.0	54.9	2018																			MAC
Macau	23.0	29461.0		1338.0	19358.0	2965.0	14163.0	3.0	2457.0	55.0	2019	36.0																		MAC
Macau	22.0	19630.0		1652.0	5663.0	-2214.0	2171.0	3.0	2095.0	46.1	2020																			MAC
Macau	23.0	18052.0		1019.0	8234.0	-1828.0	2719.0	0.0	1974.0	38.0	2021																			MAC
Macedonia	3.0	39.0	12.0		30.0	1.0			5.0	0.2	2004		4.0		4.0															MKD
Macedonia	3.0	44.0			33.0	1.0			5.0	0.2	2005																			MKD
Macedonia	2.0	34.0			31.0	1.0			4.0	0.1	2006																			MKD
Macedonia	2.0										2007																			MKD
Macedonia	2.0										2008																			MKD
Macedonia	1.0	35.0	7.0		42.0	3.0	9.0	0.0	5.0	0.5	2009		4.0		1.0															MKD
Macedonia	1.0	37.0	8.0		44.0	3.0	9.0	0.0	5.0	0.5	2010																			MKD
Macedonia	1.0	40.0	8.0		48.0	3.0	10.0	0.0	5.0	0.5	2011																			MKD
Macedonia	1.0	41.0	9.0		49.0	3.0	10.0	0.0	5.0	0.5	2012																			MKD
Macedonia	2.0	72.0	30.0		66.0	3.0	27.0	0.0	17.0	0.7	2013																			MKD
Macedonia	4.0	132.0	42.0	3.0	189.0	8.0	30.0	0.0	13.0	0.8	2014		45.0	12.0	4.0															MKD
Macedonia	4.0	127.0	42.0	4.0	175.0	5.0	28.0	0.0	13.0	0.8	2015																			MKD
Macedonia	4.0	128.0	42.0	4.0	170.0	5.0	28.0	0.0	13.0	0.8	2016																			MKD
Macedonia	4.0	134.0	45.0	4.0	187.0	6.0	30.0	0.0	13.0	0.8	2017																			MKD
Madagascar	1.0										2004																			MDG
Madagascar	1.0				1.0	-13.0					2005																			MDG
Madagascar	2.0				1.0	-24.0					2006																			MDG
Madagascar	2.0										2007																			MDG
Madagascar	2.0										2008																			MDG
Madagascar	0.0			1.0		-3.0	1.0	0.0			2009		47.0	3.0	0.0															MDG
Madagascar	0.0			1.0		-3.0	1.0	0.0			2010																			MDG
Madagascar	0.0			1.0		-3.0	1.0	0.0			2011																			MDG
Madagascar	0.0			1.0		-3.0	1.0	0.0			2012																			MDG
Madagascar	2.0			1.0		-3.0	1.0	0.0			2013																			MDG
Madagascar	2.0			1.0				0.0	2.0	0.1	2014				1.0															MDG
Madagascar	2.0			1.0				0.0	2.0	0.1	2015																			MDG
Madagascar	2.0			1.0				0.0	2.0	0.1	2016																			MDG
Madagascar	2.0			1.0				0.0	2.0	0.1	2017																			MDG
Madagascar	2.0			1.0				0.0	2.0	0.1	2018																			MDG
Madagascar	3.0			1.0	8.0			0.0	2.0	0.2	2019	5.0																		MDG
Madagascar	3.0			1.0	8.0			0.0	2.0	0.2	2020																			MDG
Madagascar	2.0			1.0	8.0			0.0	2.0	0.2	2021																			MDG
Malawi	6.0	233.0	82.0		268.0	5.0					2004		10.0		8.0															MWI
Malawi	6.0	296.0			319.0	10.0					2005																			MWI
Malawi	5.0				425.0	3.0					2006																			MWI
Malawi	5.0				388.0	-26.0					2007																			MWI
Malawi	6.0	381.0									2008																			MWI
Malawi	3.0	220.0		4.0	504.0			0.0	27.0		2009		1.0		3.0															MWI
Malawi	2.0			5.0		5.0		0.0			2010																			MWI
Malawi	2.0			7.0				0.0			2011																			MWI
Malawi	2.0			3.0				0.0			2012																			MWI
Malawi	2.0			7.0				0.0	18.0		2013																			MWI
Malawi	2.0	225.0		8.0		5.0	52.0	0.0	24.0		2014			2.0	2.0															MWI
Malawi	2.0			6.0		9.0	48.0	0.0	25.0		2015																			MWI
Malawi	3.0	355.0		5.0	370.0	26.0	68.0	0.0	26.0	7.2	2016																			MWI
Malawi	3.0	348.0	55.0	5.0	393.0	9.0	51.0	0.0	28.0	7.9	2017																			MWI
Malawi	3.0	304.0	55.0	8.0	304.0	7.0	47.0	0.0	27.0	5.1	2018																			MWI
Malawi	3.0	263.0		8.0			54.0	0.0	28.0		2019	5.0																		MWI
Malawi	4.0	314.0	44.0		271.0		38.0		24.0		2020																			MWI
Malawi	4.0	299.0	44.0	4.0	225.0	2.0	35.0		22.0	3.9	2021																			MWI
Malaysia	212.0	32376.0	9320.0		39243.0	3330.0			1556.0	114.3	2004		7220.0		295.0	3282.0	70.0	312.0	0.0	669.0			35338.0							MYS
Malaysia	206.0	33847.0			44898.0	3974.0			1530.0	126.3	2005					3512.0	33.0	518.0	8.0	709.0										MYS
Malaysia	207.0	38802.0			49090.0	4612.0			1703.0	130.9	2006					4492.0	45.0	347.0	14.0	770.0										MYS
Malaysia	213.0	44464.0			48489.0	4680.0			1743.0	112.2	2007					4296.0	17.0	429.0	27.0	913.0										MYS
Malaysia	215.0	50192.0			52851.0	6256.0			1870.0	107.3	2008					6567.0	-328.0	383.0	-67.0	1400.0										MYS
Malaysia	203.0	63688.0	11815.0	2027.0	43897.0	4752.0	10059.0	376.0	2355.0	136.7	2009		10191.0	2115.0	137.0	5621.0	-355.0	303.0	2.0	1156.0			43897.0							MYS
Malaysia	202.0	54837.0	12423.0	2509.0	50433.0	6163.0	12417.0	348.0	2551.0	146.6	2010					7028.0	11.0	536.0	15.0	1399.0				9580.0	1027.0	6414.0	17560.0	9719.0	5824.0	MYS
Malaysia	215.0	66885.0	13496.0	3144.0	57016.0	6277.0	13399.0	390.0	2817.0	156.8	2011					6830.0	270.0	780.0	27.0	1333.0				6466.0	1302.0	4970.0	25198.0	11962.0	6725.0	MYS
Malaysia	216.0	66889.0	14488.0	4115.0	52174.0	6692.0	14382.0	655.0	2965.0	161.5	2012					7615.0	-6.0	719.0	41.0	1670.0				8124.0	1723.0	2963.0	22906.0	7611.0	8390.0	MYS
Malaysia	224.0	70617.0	16225.0	3937.0	51120.0	6410.0	13693.0	517.0	3199.0	158.9	2013					6854.0	-16.0	890.0	100.0	1420.0				5851.0	4170.0	2953.0	21344.0	8214.0	8136.0	MYS
Malaysia	265.0	75332.0	15496.0	2910.0	51413.0	6960.0	12425.0	437.0	3698.0	172.2	2014		13115.0	2567.0	178.0	5830.0	-66.0	1595.0	2.0				51413.0	8166.0	901.0	2069.0	22241.0	9174.0	8299.0	MYS
Malaysia	271.0	70051.0	12971.0	1919.0	47422.0	2968.0	8821.0	597.0	3482.0	177.4	2015					2851.0	-38.0	-122.0	239.0	-180.0				5586.0	3715.0	3159.0	19995.0	8311.0	6036.0	MYS
Malaysia	274.0	75891.0	11577.0	1450.0	44594.0	3366.0	8646.0	528.0	3182.0	164.5	2016					3029.0	-22.0	678.0	69.0	330.0				8534.0	882.0	2388.0	17795.0	8110.0	6254.0	MYS
Malaysia	280.0	77993.0	11928.0	1567.0	46346.0	3893.0	9591.0	605.0	3345.0	170.4	2017					3868.0	-59.0	647.0	54.0	601.0				8772.0	934.0	2817.0	17959.0	8540.0	6681.0	MYS
Malaysia	282.0	68407.0	12118.0	1852.0	48093.0	4195.0	9770.0	611.0	3580.0	165.5	2018					3912.0	-113.0	957.0	33.0	636.0				8297.0	1041.0	2533.0	19930.0	9021.0	6548.0	MYS
Malaysia	298.0	72922.0	10321.0	1565.0	49021.0	7287.0	10009.0	625.0	3498.0	155.2	2019	323.0				4580.0	-201.0	4189.0	-832.0	649.0	4185.0	4.0		10066.0	1179.0	2713.0	19649.0	9164.0	5567.0	MYS
Malaysia	296.0	66596.0	10424.0	1915.0	41861.0	6863.0	7737.0	605.0	3386.0	153.8	2020					2409.0	-101.0	4649.0	91.0	286.0				8995.0	1053.0	2153.0	17738.0	8023.0	3435.0	MYS
Malaysia	302.0	68835.0	11093.0	2160.0	48501.0	4060.0	9141.0	633.0	3502.0	148.8	2021					3558.0	-108.0	978.0	40.0	516.0				11406.0	1044.0	2186.0	20823.0	9408.0	3194.0	MYS
Maldives		2.0			2.0						2004		1.0	0.0	1.0															MDV
Maldives		2.0			2.0						2005																			MDV
Maldives		2.0			2.0						2006																			MDV
Maldives		2.0			2.0						2007																			MDV
Maldives		2.0			2.0						2008																			MDV
Maldives	0.0	1.0				-1.0	-1.0	0.0	0.0	0.0	2009			-1.0	0.0															MDV
Maldives	0.0	1.0				-1.0	-1.0	0.0	0.0	0.0	2010																			MDV
Maldives	0.0	1.0				-1.0	-1.0	0.0	0.0	0.0	2011																			MDV
Maldives	0.0	1.0				-1.0	-1.0	0.0	0.0	0.0	2012																			MDV
Maldives	0.0	1.0				-1.0	-1.0	0.0	0.0	0.0	2013																			MDV
Maldives	1.0				6.0	2.0	2.0	0.0			2014			2.0	1.0															MDV
Maldives	1.0				5.0	2.0	2.0	0.0			2015																			MDV
Maldives	1.0				5.0	2.0	2.0	0.0			2016																			MDV
Maldives	1.0				5.0	2.0	2.0	0.0			2017																			MDV
Maldives	0.0			0.0	3.0	3.0	3.0	0.0			2018																			MDV
Maldives	0.0		1.0		3.0	3.0	3.0	0.0	0.0	0.0	2019	2.0																		MDV
Maldives	0.0		1.0		3.0	3.0	3.0	0.0	0.0	0.0	2020																			MDV
Maldives	0.0		1.0		3.0	3.0	3.0	0.0	0.0	0.0	2021																			MDV
Mali	1.0										2004																			MLI
Mali	0.0							0.0	0.0	0.0	2009		1.0	0.0	0.0															MLI
Mali	0.0							0.0	0.0	0.0	2010																			MLI
Mali	0.0							0.0	0.0	0.0	2011																			MLI
Mali	0.0							0.0	0.0	0.0	2012																			MLI
Mali	0.0							0.0	0.0	0.0	2013																			MLI
Mali	0.0			0.0				0.0			2014				0.0															MLI
Mali	0.0			0.0				0.0			2015																			MLI
Mali	0.0			0.0				0.0			2016																			MLI
Mali	0.0			0.0				0.0			2017																			MLI
Mali	0.0			0.0				0.0			2018																			MLI
Mali	0.0	1.0			1.0			0.0			2019	0.0																		MLI
Mali	0.0	1.0			1.0			0.0			2020																			MLI
Mali	0.0	1.0			1.0			0.0			2021																			MLI
Malta	13.0	1514.0	64.0		156.0	101.0			25.0	1.6	2004			17.0	21.0															MLT
Malta	15.0	1757.0			184.0				26.0	1.6	2005																			MLT
Malta	16.0	2060.0			207.0	27.0			30.0	1.5	2006																			MLT
Malta	18.0	2482.0							39.0	1.6	2007																			MLT
Malta	18.0	2821.0							40.0	1.6	2008																			MLT
Malta	15.0	9492.0	122.0	57.0	796.0	169.0	-18.0	5.0	31.0	1.6	2009			65.0	10.0															MLT
Malta	20.0	8170.0	114.0	19.0	1279.0	562.0	185.0		42.0	1.6	2010																			MLT
Malta	22.0	7676.0	189.0	34.0	747.0	60.0	-110.0		42.0	1.6	2011																			MLT
Malta	21.0	8016.0	219.0	26.0	650.0	-214.0	-262.0		44.0	1.6	2012																			MLT
Malta	18.0	6982.0	344.0	22.0	617.0	330.0	255.0	2.0	32.0	1.3	2013																			MLT
Malta	27.0	38716.0	312.0	29.0	678.0		259.0		49.0	1.5	2014			-65.0	20.0															MLT
Malta	27.0	39872.0	293.0	19.0	676.0	1315.0	194.0		41.0	1.5	2015																			MLT
Malta	26.0	39893.0	227.0	12.0	531.0	309.0	86.0		51.0	1.5	2016																			MLT
Malta	28.0	42037.0	90.0	13.0	535.0	1148.0	30.0		43.0	1.5	2017																			MLT
Malta	29.0	43747.0	317.0	33.0	627.0	1692.0	63.0	9.0	48.0	1.6	2018																			MLT
Malta	37.0	35593.0	481.0		880.0	1449.0	135.0	13.0	61.0	1.8	2019	47.0																		MLT
Malta	37.0	34073.0	375.0	22.0	709.0	-349.0	136.0	10.0	59.0	1.7	2020																			MLT
Malta	36.0	29470.0	367.0	33.0	1034.0	498.0	109.0	12.0	65.0	1.7	2021																			MLT
Marshall Islands	8.0								67.0	2.3	2004				6.0															MHL
Marshall Islands	7.0								168.0	4.9	2005																			MHL
Marshall Islands	7.0										2006																			MHL
Marshall Islands	7.0				889.0	416.0					2007																			MHL
Marshall Islands	7.0										2008																			MHL
Marshall Islands	9.0			72.0		72.0	286.0	0.0			2009			-28.0	6.0															MHL
Marshall Islands	10.0				796.0	67.0	433.0	0.0			2010																			MHL
Marshall Islands	17.0	5160.0	2607.0		804.0	-29.0	274.0	0.0		1.9	2011																			MHL
