accum_earnings	at	capital	emp	iso	n_firms	n_groups	pi	revenue_related	revenue_total	revenue_unrelated	source	t_at	txc	txt	type	wages	year	etr	pi_original
	66885000000.0		156800.0	MYS			6857000000.0		56623000000.0	33225000000.0	BEA_return	13496000000.0		1333000000.0	all_groups	2817000000.0	2011	0.1943998833309027	6857000000.0
	20292000000.0		31600.0	NZL			983000000.0		13884000000.0	12516000000.0	BEA_return	4351000000.0		151000000.0	all_groups	1431000000.0	2011	0.1536113936927772	983000000.0
	30732000000.0		202400.0	PHL			1634000000.0		20970000000.0	11988000000.0	BEA_return	6753000000.0		469000000.0	all_groups	2215000000.0	2011	0.2870257037943696	1634000000.0
	498281000000.0		167600.0	SGP			25030000000.0		370379000000.0	206055000000.0	BEA_return	28777000000.0		1938000000.0	all_groups	10067000000.0	2011	0.0774270874950059	25030000000.0
	84794000000.0		86800.0	TWN			4422000000.0		36486000000.0	27801000000.0	BEA_return	7861000000.0		754000000.0	all_groups	2730000000.0	2011	0.1705110809588421	4422000000.0
	47730000000.0		167300.0	THA			6278000000.0		54905000000.0	40007000000.0	BEA_return	13464000000.0		1622000000.0	all_groups	2616000000.0	2011	0.2583625358394393	6278000000.0
	4000000.0			AFG							BEA_return	1000000.0			all_groups		2011		
	2704000000.0		1200.0	BGD							BEA_return				all_groups	40000000.0	2011		
				BTN							BEA_return				all_groups		2011		
			300.0	BRN							BEA_return	39000000.0			all_groups	28000000.0	2011		
				MMR							BEA_return				all_groups	1000000.0	2011		
	314000000.0		1600.0	KHM							BEA_return	101000000.0			all_groups	15000000.0	2011		
	92000000.0		1400.0	FJI							BEA_return	43000000.0			all_groups	16000000.0	2011		
	5000000.0			LAO							BEA_return	1000000.0			all_groups		2011		
	21864000000.0		37000.0	MAC							BEA_return	8474000000.0			all_groups	1016000000.0	2011		
	1000000.0		0.0	MDV							BEA_return				all_groups	0.0	2011		
	5160000000.0		1900.0	MHL							BEA_return	2607000000.0			all_groups		2011		
			0.0	FSM							BEA_return				all_groups	0.0	2011		
			300.0	MNG							BEA_return	1000000.0			all_groups		2011		
			100.0	NPL							BEA_return				all_groups		2011		
	3151000000.0		12800.0	PAK							BEA_return	383000000.0			all_groups	140000000.0	2011		
				PLW							BEA_return	2000000.0			all_groups	1000000.0	2011		
			700.0	PNG							BEA_return				all_groups	100000000.0	2011		
	1000000.0			WSM							BEA_return				all_groups		2011		
	582000000.0		5200.0	LKA							BEA_return	91000000.0			all_groups	62000000.0	2011		
			100.0	TLS							BEA_return				all_groups	1000000.0	2011		
			200.0	TUV							BEA_return				all_groups	4000000.0	2011		
	89000000.0		100.0	VUT							BEA_return	3000000.0			all_groups	3000000.0	2011		
	5036000000.0		25500.0	VNM							BEA_return	1524000000.0			all_groups	378000000.0	2011		
	19582476000000.0		11313400.0	Rest			496284000000.0		4956296000000.0	3472682000000.0	BEA_return	1120553000000.0		130000000000.0	all_groups	493629000000.0	2010	0.2619467885323726	496284000000.0
	1170385000000.0		1085500.0	CAN			50472000000.0		554703000000.0	428696000000.0	BEA_return	167619000000.0		8554000000.0	all_groups	57434000000.0	2010	0.1694801077825329	50472000000.0
	35340000000.0		40300.0	AUT			1333000000.0		20005000000.0	14464000000.0	BEA_return	3641000000.0		180000000.0	all_groups	3288000000.0	2010	0.1350337584396099	1333000000.0
	346331000000.0		132500.0	BEL			9220000000.0		118385000000.0	74421000000.0	BEA_return	15643000000.0			all_groups	11080000000.0	2010		9220000000.0
	28740000000.0		80200.0	CZE			1421000000.0		16220000000.0	11385000000.0	BEA_return	3883000000.0		202000000.0	all_groups	2137000000.0	2010	0.1421534130893736	1421000000.0
	56802000000.0		32600.0	DNK			4638000000.0		18906000000.0	12785000000.0	BEA_return	4159000000.0		2998000000.0	all_groups	3051000000.0	2010	0.6463993100474342	4638000000.0
	14861000000.0		19800.0	FIN			392000000.0		10248000000.0	7869000000.0	BEA_return	1436000000.0		112000000.0	all_groups	1487000000.0	2010	0.2857142857142857	392000000.0
	373084000000.0		465400.0	FRA			5586000000.0		194587000000.0	141821000000.0	BEA_return	27195000000.0		3007000000.0	all_groups	34211000000.0	2010	0.5383100608664518	5586000000.0
	645727000000.0		621100.0	DEU			9758000000.0		305959000000.0	220127000000.0	BEA_return	64447000000.0		3489000000.0	all_groups	48016000000.0	2010	0.3575527772084443	9758000000.0
	9832000000.0		18200.0	GRC			-72000000.0		6881000000.0	6646000000.0	BEA_return	847000000.0		133000000.0	all_groups	1128000000.0	2010	-1.8472222222222223	-72000000.0
	50767000000.0		59700.0	HUN			181000000.0		17805000000.0	10298000000.0	BEA_return	3694000000.0			all_groups	1629000000.0	2010		181000000.0
	840882000000.0		98000.0	IRL			51841000000.0		263998000000.0	116566000000.0	BEA_return	45603000000.0		3101000000.0	all_groups	7190000000.0	2010	0.0598175189521807	51841000000.0
	155883000000.0		205600.0	ITA			3253000000.0		110644000000.0	92383000000.0	BEA_return	15599000000.0		1724000000.0	all_groups	13886000000.0	2010	0.5299723332308638	3253000000.0
	1237307000000.0		16500.0	LUX			1904000000.0		21002000000.0	8865000000.0	BEA_return	1414000000.0		2010000000.0	all_groups	1389000000.0	2010	1.055672268907563	1904000000.0
	1686369000000.0		220000.0	NLD			8903000000.0		189057000000.0	115842000000.0	BEA_return	18349000000.0		4314000000.0	all_groups	16004000000.0	2010	0.4845557677187465	8903000000.0
	111354000000.0		38600.0	NOR			16087000000.0				BEA_return	32519000000.0		9902000000.0	all_groups	4054000000.0	2010	0.6155280661403618	16087000000.0
	59421000000.0		153200.0	POL			2476000000.0		34228000000.0	24379000000.0	BEA_return	9904000000.0		389000000.0	all_groups	3776000000.0	2010	0.157108239095315	2476000000.0
	33886000000.0		30600.0	PRT			1029000000.0		11114000000.0	9994000000.0	BEA_return	2005000000.0		115000000.0	all_groups	1360000000.0	2010	0.1117589893100097	1029000000.0
	47818000000.0		122900.0	RUS			3781000000.0		33474000000.0	27016000000.0	BEA_return	9866000000.0			all_groups	2756000000.0	2010		3781000000.0
	172603000000.0		176100.0	ESP			4059000000.0		81946000000.0	59474000000.0	BEA_return	14006000000.0		981000000.0	all_groups	10648000000.0	2010	0.2416851441241685	4059000000.0
	117341000000.0		64900.00000000001	SWE			-1225000000.0		30222000000.0	21055000000.0	BEA_return	3339000000.0		377000000.0	all_groups	4662000000.0	2010	-0.3077551020408163	-1225000000.0
	535946000000.0		88100.0	CHE			21519000000.0		266506000000.0	143504000000.0	BEA_return	11441000000.0		2373000000.0	all_groups	9749000000.0	2010	0.110274641014917	21519000000.0
	22386000000.0		44400.0	TUR			1083000000.0				BEA_return	1944000000.0		336000000.0	all_groups	1819000000.0	2010	0.3102493074792243	1083000000.0
	4596903000000.0		1213000.0	GBR			45130000000.0		549472000000.0	426346000000.0	BEA_return	105987000000.0		13466000000.0	all_groups	78843000000.0	2010	0.2983824506979836	45130000000.0
	145617000000.0		139300.0	BEA_Other_Europe			12286000000.0				BEA_return	32582000000.0			all_groups	3308000000.0	2010		12286000000.0
				ALB							BEA_return	1000000.0			all_groups		2010		
				AND							BEA_return				all_groups	2000000.0	2010		
	9000000.0		400.0	ARM							BEA_return	1000000.0			all_groups	3000000.0	2010		
	6035000000.0		900.0	AZE							BEA_return	4499000000.0			all_groups	52000000.0	2010		
			600.0	BLR							BEA_return	3000000.0			all_groups	9000000.0	2010		
	104000000.0		400.0	BIH							BEA_return	12000000.0			all_groups	7000000.0	2010		
	3094000000.0		4800.0	BGR							BEA_return	1977000000.0			all_groups	104000000.0	2010		
	661000000.0		2100.0	HRV							BEA_return				all_groups	71000000.0	2010		
	8215000000.0		1700.0	CYP							BEA_return	184000000.0			all_groups	80000000.0	2010		
	379000000.0		2200.0	EST							BEA_return	82000000.0			all_groups	45000000.0	2010		
	4000000.0			GEO							BEA_return	1000000.0			all_groups		2010		
	39624000000.0		200.0	GIB							BEA_return	66000000.0			all_groups	9000000.0	2010		
	1000000.0		0.0	GRL							BEA_return				all_groups	0.0	2010		
			1100.0	ISL							BEA_return				all_groups	73000000.0	2010		
	50128000000.0		7500.0	KAZ							BEA_return	16634000000.0			all_groups	333000000.0	2010		
			600.0	KGZ							BEA_return	7000000.0			all_groups		2010		
	263000000.0		800.0	LVA							BEA_return	68000000.0			all_groups	20000000.0	2010		
				LIE							BEA_return				all_groups		2010		
	351000000.0		1800.0	LTU							BEA_return	128000000.0			all_groups	52000000.0	2010		
	37000000.0		500.0	MKD							BEA_return	8000000.0			all_groups	5000000.0	2010		
	8170000000.0		1600.0	MLT							BEA_return	114000000.0			all_groups	42000000.0	2010		
	5000000.0		100.0	MDA							BEA_return	2000000.0			all_groups		2010		
	157000000.0		400.0	MCO							BEA_return	19000000.0			all_groups	30000000.0	2010		
				MNE							BEA_return	2000000.0			all_groups	1000000.0	2010		
	7068000000.0		39700.0	ROU							BEA_return	1808000000.0			all_groups	659000000.0	2010		
	1439000000.0		9200.0	SRB							BEA_return	525000000.0			all_groups	204000000.0	2010		
	8739000000.0		34600.0	SVK							BEA_return	2464000000.0			all_groups	1026000000.0	2010		
	1047000000.0		4600.0	SVN							BEA_return	240000000.0			all_groups	168000000.0	2010		
	9000000.0			TKM							BEA_return				all_groups	2000000.0	2010		
	3403000000.0		23100.0	UKR							BEA_return	855000000.0			all_groups	288000000.0	2010		
			300.0	UZB							BEA_return				all_groups	6000000.0	2010		
	58259000000.0		141200.0	ARG			4981000000.0				BEA_return	18807000000.0		1464000000.0	all_groups	3936000000.0	2010	0.2939168841598072	4981000000.0
	241572000000.0		565000.0	BRA			16499000000.0		165228000000.0	139372000000.0	BEA_return	41475000000.0		3325000000.0	all_groups	18068000000.0	2010	0.2015273652948663	16499000000.0
	70837000000.0		110000.0	CHL			5993000000.0		27418000000.0	25244000000.0	BEA_return	11160000000.0		1187000000.0	all_groups	2615000000.0	2010	0.198064408476556	5993000000.0
	22453000000.0		58800.0	COL			2484000000.0				BEA_return	5348000000.0		791000000.0	all_groups	1876000000.0	2010	0.3184380032206119	2484000000.0
	4381000000.0		14900.0	ECU			326000000.0		4054000000.0	3181000000.0	BEA_return	601000000.0		83000000.0	all_groups	301000000.0	2010	0.254601226993865	326000000.0
	23963000000.0		37000.0	PER			3823000000.0				BEA_return	8556000000.0		1442000000.0	all_groups	926000000.0	2010	0.3771906879414072	3823000000.0
	28902000000.0		51200.0	VEN			2222000000.0				BEA_return	2896000000.0		755000000.0	all_groups	1898000000.0	2010	0.3397839783978398	2222000000.0
	1098000000.0		2800.0	BOL							BEA_return	244000000.0			all_groups	53000000.0	2010		
				GUF							BEA_return				all_groups		2010		
			800.0	GUY							BEA_return				all_groups		2010		
	1608000000.0		3100.0	PRY							BEA_return	206000000.0			all_groups	48000000.0	2010		
			600.0	SUR							BEA_return				all_groups		2010		
	11093000000.0		8900.0	URY							BEA_return	944000000.0			all_groups	235000000.0	2010		
	29109000000.0		47000.0	CRI			873000000.0				BEA_return	1183000000.0		52000000.0	all_groups	750000000.0	2010	0.0595647193585337	873000000.0
	2869000000.0		46100.0	HND			151000000.0				BEA_return	449000000.0		17000000.0	all_groups	402000000.0	2010	0.1125827814569536	151000000.0
	328928000000.0		1042300.0	MEX			14202000000.0		179200000000.0	123825000000.0	BEA_return	43684000000.0		4064000000.0	all_groups	16265000000.0	2010	0.2861568793127728	14202000000.0
	9909000000.0		21600.0	PAN			121000000.0				BEA_return	1967000000.0		94000000.0	all_groups	456000000.0	2010	0.7768595041322314	121000000.0
	54000000.0		100.0	BLZ							BEA_return	15000000.0			all_groups	2000000.0	2010		
	8001000000.0		37500.0	SLV							BEA_return	1130000000.0			all_groups	373000000.0	2010		
	3424000000.0		15200.0	GTM							BEA_return	935000000.0			all_groups	232000000.0	2010		
	1167000000.0		7400.0	NIC							BEA_return	224000000.0			all_groups	72000000.0	2010		
	49941000000.0		1400.0	BRB			1964000000.0		8389000000.0	1718000000.0	BEA_return	2237000000.0		94000000.0	all_groups	53000000.0	2010	0.0478615071283095	1964000000.0
	928086000000.0		3200.0	BMU			13785000000.0		28071000000.0	9501000000.0	BEA_return	7953000000.0		231000000.0	all_groups	378000000.0	2010	0.0167573449401523	13785000000.0
	4109000000.0		24900.0	DOM			478000000.0		4630000000.0	3592000000.0	BEA_return	938000000.0		103000000.0	all_groups	228000000.0	2010	0.2154811715481171	478000000.0
	1275223000000.0		4000.0	UK_Caribbean			11097000000.0				BEA_return	5780000000.0		771000000.0	all_groups	241000000.0	2010	0.069478237361449	11097000000.0
	593878000000.0		15900.0	BEA_Other_Western			3904000000.0				BEA_return	6801000000.0		1238000000.0	all_groups	565000000.0	2010	0.3171106557377049	3904000000.0
	5000000.0			AIA							BEA_return	3000000.0			all_groups	1000000.0	2010		
	12000000.0			ATG							BEA_return	2000000.0			all_groups	2000000.0	2010		
	2474000000.0		2500.0	ABW							BEA_return	1048000000.0			all_groups	114000000.0	2010		
	468553000000.0		1400.0	BHS							BEA_return	493000000.0			all_groups	93000000.0	2010		
				CUB							BEA_return	2000000.0			all_groups		2010		
				DMA							BEA_return				all_groups		2010		
	32000000.0		100.0	GRD							BEA_return	10000000.0			all_groups	2000000.0	2010		
			600.0	HTI							BEA_return				all_groups	9000000.0	2010		
	2152000000.0		4800.0	JAM							BEA_return	648000000.0			all_groups	106000000.0	2010		
	98561000000.0		1200.0	ANT							BEA_return	409000000.0			all_groups	42000000.0	2010		
			200.0	KNA							BEA_return	4000000.0			all_groups	7000000.0	2010		
	334000000.0		500.0	LCA							BEA_return	16000000.0			all_groups	6000000.0	2010		
	8000000.0			VCT							BEA_return	1000000.0			all_groups	1000000.0	2010		
	15365000000.0		4300.0	TTO							BEA_return	3957000000.0			all_groups	165000000.0	2010		
	19614000000.0		30000.0	EGY			3945000000.0		12116000000.0	11796000000.0	BEA_return	7613000000.0		1304000000.0	all_groups	655000000.0	2010	0.3305449936628644	3945000000.0
	62234000000.0		8600.0	NGA			12108000000.0				BEA_return	22574000000.0			all_groups	608000000.0	2010		12108000000.0
	29458000000.0		61100.0	ZAF			1490000000.0		23066000000.0	20616000000.0	BEA_return	3139000000.0		323000000.0	all_groups	2488000000.0	2010	0.2167785234899328	1490000000.0
	12745000000.0		4200.0	DZA							BEA_return	3495000000.0			all_groups	191000000.0	2010		
			6000.0	AGO							BEA_return	16407000000.0			all_groups	587000000.0	2010		
			0.0	BEN							BEA_return				all_groups	0.0	2010		
	88000000.0		300.0	BWA							BEA_return	15000000.0			all_groups	7000000.0	2010		
			0.0	BDI							BEA_return				all_groups	0.0	2010		
	4066000000.0		5500.0	CMR							BEA_return				all_groups	127000000.0	2010		
				CAF							BEA_return	1000000.0			all_groups	1000000.0	2010		
			600.0	TCD							BEA_return				all_groups		2010		
			300.0	COG							BEA_return				all_groups	32000000.0	2010		
				COD							BEA_return				all_groups		2010		
	602000000.0		1200.0	CIV							BEA_return	99000000.0			all_groups	42000000.0	2010		
	2000000.0			DJI							BEA_return	1000000.0			all_groups	1000000.0	2010		
	23683000000.0		1100.0	GNQ							BEA_return	10522000000.0			all_groups	205000000.0	2010		
			0.0	ERI							BEA_return	1000000.0			all_groups	0.0	2010		
			700.0	ETH							BEA_return	1000000.0			all_groups	3000000.0	2010		
	980000000.0		300.0	GAB							BEA_return	161000000.0			all_groups	44000000.0	2010		
	1000000.0		300.0	GMB							BEA_return				all_groups	1000000.0	2010		
	4145000000.0			GHA							BEA_return	2681000000.0			all_groups	112000000.0	2010		
			200.0	GIN							BEA_return				all_groups		2010		
	1342000000.0		3900.0	KEN							BEA_return	222000000.0			all_groups	62000000.0	2010		
	6000000.0			LSO							BEA_return	1000000.0			all_groups	1000000.0	2010		
	1902000000.0		9400.0	LBR							BEA_return	425000000.0			all_groups	141000000.0	2010		
	6549000000.0		700.0	LBY							BEA_return	3021000000.0			all_groups		2010		
				MDG							BEA_return				all_groups		2010		
				MWI							BEA_return				all_groups		2010		
			0.0	MLI							BEA_return				all_groups	0.0	2010		
			0.0	MRT							BEA_return				all_groups	0.0	2010		
	40051000000.0			MUS							BEA_return	181000000.0			all_groups	60000000.0	2010		
	1639000000.0		19900.0	MAR							BEA_return	519000000.0			all_groups	279000000.0	2010		
	420000000.0		100.0	MOZ							BEA_return				all_groups	3000000.0	2010		
	79000000.0		200.0	NAM							BEA_return	18000000.0			all_groups	3000000.0	2010		
	1000000.0		0.0	NER							BEA_return	1000000.0			all_groups	0.0	2010		
			0.0	RWA							BEA_return				all_groups	0.0	2010		
			0.0	STP							BEA_return				all_groups	0.0	2010		
	255000000.0		400.0	SEN							BEA_return	81000000.0			all_groups	15000000.0	2010		
				SYC							BEA_return				all_groups		2010		
			0.0	SLE							BEA_return				all_groups	0.0	2010		
	2000000.0			SOM							BEA_return				all_groups		2010		
	1000000.0		0.0	SDN							BEA_return				all_groups	0.0	2010		
			200.0	SWZ							BEA_return	33000000.0			all_groups		2010		
			700.0	TZA							BEA_return	35000000.0			all_groups	16000000.0	2010		
			0.0	TGO							BEA_return				all_groups	0.0	2010		
	1210000000.0		4200.0	TUN							BEA_return	318000000.0			all_groups	47000000.0	2010		
			200.0	UGA							BEA_return	4000000.0			all_groups	7000000.0	2010		
	480000000.0		1700.0	ZMB							BEA_return	34000000.0			all_groups	21000000.0	2010		
	190000000.0		800.0	ZWE							BEA_return	34000000.0			all_groups	19000000.0	2010		
	34913000000.0		69800.0	ISR			1560000000.0				BEA_return	4683000000.0		196000000.0	all_groups	3675000000.0	2010	0.1256410256410256	1560000000.0
	12524000000.0		10800.0	SAU			410000000.0				BEA_return	1310000000.0		274000000.0	all_groups	664000000.0	2010	0.6682926829268293	410000000.0
	19151000000.0		19800.0	ARE			3754000000.0				BEA_return	2510000000.0			all_groups	1169000000.0	2010		3754000000.0
			1400.0	BHR							BEA_return	370000000.0			all_groups	82000000.0	2010		
